,0,1,2
145,22.32365549,114.17283970000001,-60.83139088
146,22.31433366,114.1909115,-53.16219768
147,22.31488201,114.1709634,-57.426694999999995
148,22.31680121,114.17540729999999,-52.64794311
149,22.32082239,114.17481480000001,-57.71954508
150,22.30190456,114.1681983,-69.99000605
151,22.32182768,114.1848876,-69.75110457
152,22.30985553,114.1805425,-54.40393884
153,22.309124399999998,114.1912078,-53.42043505
154,22.30227012,114.1832088,-56.42498045
155,22.31223168,114.16760579999999,-63.22894224
156,22.30254429,114.18844270000001,-55.82633607
157,22.30080787,114.1873564,-57.61842763
158,22.30967275,114.1840976,-85.19959564
159,22.3130542,114.1690871,-60.54958215
160,22.31469922,114.1812337,-102.4920377
161,22.32082239,114.19268909999998,-59.31998132
162,22.31405949,114.1916028,-54.24553259
163,22.31552174,114.16829709999999,-62.85093491
164,22.304372100000002,114.17441979999998,-60.38168614
165,22.31625286,114.1645445,-61.7022225
166,22.30446349,114.1816288,-55.04993719
167,22.31789789,114.17076589999999,-46.57938978
168,22.32191907,114.1809375,-57.94749801
169,22.30729659,114.1896278,-50.62396267
170,22.32255881,114.1784687,-64.08113009
171,22.30647408,114.19259029999999,-55.86335526
172,22.31999987,114.18153000000001,-119.92379479999998
173,22.30985553,114.1845913,-45.81931629
174,22.30208734,114.1866652,-61.52315703
175,22.30025953,114.17481480000001,-62.31795875
176,22.30254429,114.18627009999999,-61.34072553
177,22.30839328,114.1716547,-87.32358805
178,22.30711381,114.1746173,-44.03290767
179,22.30199595,114.1737285,-59.32874495
180,22.30976414,114.181925,-61.08508784
181,22.32228464,114.18952900000001,-59.05487997
182,22.31872041,114.19140530000001,-56.83067378
183,22.30345819,114.1697784,-62.57388727
184,22.32429523,114.1804437,-60.10954406
185,22.31798928,114.19347909999999,-58.06578703
186,22.31817206,114.18083870000001,-61.29628168
187,22.30217873,114.1716547,-62.61822719
188,22.30473766,114.1649395,-63.98216801
189,22.30985553,114.17432099999999,-71.18018649
190,22.32274159,114.17599979999999,-62.02542964
191,22.29971118,114.17323470000001,-63.24559549999999
192,22.32027404,114.1716547,-59.18636194
193,22.31506479,114.1733335,-80.85451343
194,22.30208734,114.1877514,-56.63625989999999
195,22.31479061,114.1810362,-93.37772342
196,22.31168334,114.16770459999998,-60.858814699999996
197,22.3072052,114.17718490000001,-55.95498949
198,22.32109656,114.17017340000001,-60.54954713
199,22.31223168,114.1787649,-103.51420970000001
200,22.31844623,114.18143119999999,-86.21399751
201,22.315887300000004,114.19189909999999,-55.26478405
202,22.31424227,114.17550609999999,-54.92539779
203,22.31634425,114.18597390000001,-101.9385364
204,22.30236151,114.19308410000001,-58.81736513
205,22.32639721,114.1816288,-61.82457436
206,22.30455488,114.17501229999999,-54.27993602
207,22.30373236,114.17955490000001,-57.56571011
208,22.31990848,114.17481480000001,-76.13328908
209,22.30537739,114.17540729999999,-59.26616371
210,22.2995284,114.1745185,-62.7472447
211,22.32018265,114.18301129999999,-93.0545724
212,22.30108204,114.18143119999999,-58.49004495
213,22.32009126,114.1812337,-125.68225359999998
214,22.31424227,114.18390009999999,-122.13429840000002
215,22.31378532,114.173926,-65.95822353
216,22.30665686,114.18873899999998,-52.37557531
217,22.30473766,114.1733335,-60.48540808
218,22.31067804,114.1646432,-62.51419408
219,22.29980257,114.18755390000001,-58.69647472
220,22.31479061,114.19328159999999,-56.58427638
221,22.31698399,114.1745185,-54.30725392
222,22.31369393,114.1848876,-39.70763956
223,22.30236151,114.1681983,-68.83225401
224,22.31789789,114.17629609999999,-114.65137709999999
225,22.30948997,114.17985120000002,-61.57138142
226,22.304372100000002,114.1904178,-55.21769052
227,22.31817206,114.1946642,-59.11319014
228,22.31369393,114.19367659999999,-56.94735612
229,22.32155351,114.1765923,-65.87980375
230,22.31899458,114.17086470000001,-54.24688797
231,22.32191907,114.17471599999999,-58.77011636
232,22.31122639,114.19357790000001,-57.29787956
233,22.32301576,114.1909115,-60.11849256
234,22.31945153,114.16602579999999,-61.07538781
235,22.31908597,114.1840976,-49.80298025
236,22.31515618,114.1657295,-64.70182171
237,22.32283298,114.18429509999999,-59.10446185
238,22.31533896,114.17185220000002,-120.0879136
239,22.31954292,114.1900228,-56.60703888
240,22.30839328,114.1940716,-57.20398089
241,22.32246742,114.16829709999999,-62.18120726
242,22.30044231,114.1738273,-62.71714449
243,22.31232307,114.1893315,-53.88047629
244,22.31214029,114.18370259999999,-48.32489939
245,22.30793633,114.17145719999999,-105.76795279999999
246,22.30784494,114.17955490000001,-55.55319182
247,22.32173629,114.1872577,-64.88261891
248,22.31625286,114.1804437,-110.0539666
249,22.31022109,114.1918003,-56.09842837
250,22.30638269,114.1953554,-58.74809938
251,22.31817206,114.1881465,-78.15058791
252,22.31680121,114.16414950000001,-62.00087559
253,22.30885023,114.18261629999999,-50.108265700000004
254,22.3149734,114.1892327,-50.12972056
255,22.31479061,114.1665195,-63.16709658
256,22.30473766,114.17501229999999,-54.71539764
257,22.30482905,114.1928866,-57.05301444
258,22.30766216,114.18399879999998,-79.42495302
259,22.30784494,114.1809375,-56.39572618
260,22.32484357,114.17037090000001,-62.432353000000006
261,22.31817206,114.1860726,-114.92071270000001
262,22.30309263,114.1916028,-57.22379136
263,22.32374688,114.19140530000001,-60.81334905
264,22.30875884,114.16523570000001,-60.61320137
265,22.3082105,114.1673096,-60.52236441
266,22.3139681,114.16612450000001,-64.62590963
267,22.31031248,114.1764936,-75.08388727
268,22.30848467,114.1920966,-54.72814452
269,22.30583435,114.19426909999999,-57.90833992
270,22.30583435,114.18745520000002,-113.4914572
271,22.31506479,114.1812337,-116.4447565
272,22.32402105,114.189924,-60.58331813
273,22.31926875,114.18073999999999,-119.7391219
274,22.31607008,114.1761973,-109.2171797
275,22.31214029,114.16997590000001,-58.596930799999996
276,22.30428071,114.17985120000002,-56.92274271
277,22.32575747,114.18508510000001,-62.08952024
278,22.31561313,114.1872577,-64.686238
279,22.30071648,114.1752098,-61.37905961
280,22.32283298,114.16612450000001,-63.66864823
281,22.304372100000002,114.17412350000001,-60.47460226
282,22.3216449,114.19061529999999,-58.90680232
283,22.30163038,114.17817240000002,-59.87436429999999
284,22.30903301,114.1746173,-97.40735021
285,22.30802772,114.1933804,-56.43190851
286,22.30985553,114.1737285,-42.17833881
287,22.30619991,114.18113500000001,-58.74607026
288,22.30948997,114.1853814,-72.91722949
289,22.31451644,114.1642482,-62.61444828
290,22.31817206,114.1693834,-60.62330483
291,22.32466079,114.17017340000001,-62.43499932
292,22.32539191,114.1704697,-62.89361091
293,22.30985553,114.16711210000001,-61.35747464
294,22.31469922,114.1645445,-63.21218146
295,22.31808067,114.1838013,-34.39022268
296,22.31999987,114.16414950000001,-58.47069147
297,22.30473766,114.18370259999999,-52.58139609
298,22.31862902,114.1745185,-113.45127340000002
299,22.31826345,114.17639479999998,-68.31680152
300,22.30793633,114.1745185,-38.89559197
301,22.31552174,114.17915990000002,-43.71234129
302,22.30492044,114.1717534,-60.99258132
303,22.30976414,114.18715890000001,-99.59475582
304,22.3168926,114.1780736,-94.21364857
305,22.30921579,114.1927878,-55.74318035
306,22.31698399,114.16740829999999,-67.58092582
307,22.31351115,114.19268909999998,-55.76837774
308,22.30930719,114.1800487,-54.93033384
309,22.32420384,114.17827109999999,-59.99059769
310,22.31341976,114.1658283,-63.33235589
311,22.32027404,114.17323470000001,-54.89956886
312,22.32054822,114.18715890000001,-56.57088983
313,22.30958136,114.1886402,-53.64801348
314,22.32063961,114.17767859999998,-93.77886713
315,22.30327541,114.1669145,-76.02282095
316,22.31076943,114.17185220000002,-123.0656413
317,22.30592574,114.1717534,-91.22120242
318,22.31040387,114.18034499999999,-54.94202629
319,22.32091378,114.1905165,-58.24243961
320,22.30099065,114.18794890000001,-57.53084315
321,22.30939858,114.1658283,-60.04872652
322,22.32383827,114.1700746,-62.36627221
323,22.30610852,114.17037090000001,-60.8755353
324,22.31835484,114.17945619999999,-62.6797836
325,22.31140917,114.1688896,-59.85990377
326,22.31195751,114.1697784,-58.81517233
327,22.3178065,114.1845913,-35.89857851
328,22.31159195,114.1717534,-58.69376785
329,22.30016814,114.1840976,-58.4324765
330,22.30674825,114.18469009999998,-46.49680965
331,22.30939858,114.17906119999999,-56.2324934
332,22.31177473,114.17767859999998,-94.76193607
333,22.30711381,114.18903519999999,-51.15717801
334,22.31753233,114.1649395,-61.08997092
335,22.31351115,114.17234599999999,-77.3991759
336,22.32063961,114.19061529999999,-58.02393498
337,22.30400654,114.17471599999999,-60.56761205
338,22.32347271,114.16602579999999,-63.61560581
339,22.32283298,114.166322,-63.48932044
340,22.31835484,114.1742223,-117.12160390000001
341,22.31862902,114.17145719999999,-88.23419074
342,22.32146212,114.18399879999998,-63.2271259
343,22.30309263,114.19298540000001,-58.25646445
344,22.31826345,114.19456540000002,-59.07924079
345,22.32228464,114.19061529999999,-59.43835807
346,22.31552174,114.19229409999998,-55.59682019
347,22.31744094,114.1821225,-65.1006422
348,22.30985553,114.17511100000002,-69.70255704
349,22.29980257,114.18943020000002,-59.11073304
350,22.30921579,114.1916028,-54.07810073
351,22.31762372,114.17076589999999,-45.66246537
352,22.31469922,114.1650382,-64.06724617
353,22.3062913,114.1801475,-55.30590087
354,22.31579591,114.1916028,-54.82855464
355,22.31469922,114.19229409999998,-55.33770458
356,22.32155351,114.1722472,-59.67735913
357,22.32146212,114.1645445,-61.18034886
358,22.31040387,114.19545420000001,-58.81064086
359,22.3072052,114.19545420000001,-58.68314027
360,22.30619991,114.18261629999999,-102.42426280000001
361,22.322650199999998,114.18073999999999,-58.65568845
362,22.29998535,114.18794890000001,-58.58068746
363,22.3139681,114.17185220000002,-80.10867852
364,22.3216449,114.18646770000001,-64.1616438
365,22.32246742,114.1853814,-64.15085566
366,22.30619991,114.16612450000001,-62.99284902
367,22.305286,114.18143119999999,-54.43983445
368,22.31369393,114.18034499999999,-41.61078362
369,22.30272707,114.18943020000002,-58.24473121
370,22.32036543,114.1656308,-59.33869452
371,22.3005337,114.1734322,-62.87134657
372,22.301447600000003,114.17797490000001,-60.09541372
373,22.30747938,114.189924,-51.14047579
374,22.32036543,114.16523570000001,-59.86715890000001
375,22.31643564,114.16286570000001,-63.12850456
376,22.32237603,114.1746173,-59.200948
377,22.32466079,114.16760579999999,-63.80539759
378,22.30172177,114.1825175,-57.36152427
379,22.32109656,114.1820238,-58.26871312
380,22.31250585,114.18390009999999,-47.04140858
381,22.31058665,114.1820238,-53.55451481
382,22.31862902,114.17540729999999,-60.49892705
383,22.31826345,114.1724447,-41.336406700000005
384,22.32045683,114.1789624,-91.92700162
385,22.32438662,114.17817240000002,-60.15112027
386,22.30930719,114.18548009999999,-94.86783931
387,22.31287141,114.18883770000001,-49.30879854
388,22.3130542,114.1813325,-47.14600668
389,22.31670981,114.18913400000001,-52.21789775
390,22.3216449,114.1800487,-57.49593505
391,22.32082239,114.1924916,-59.20810489
392,22.3072052,114.18370259999999,-132.939506
393,22.31753233,114.16513700000002,-60.93288268
394,22.30254429,114.1774811,-59.50222317
395,22.30565157,114.17056840000001,-70.86127136
396,22.32484357,114.1792587,-60.499523399999994
397,22.32219324,114.18271499999999,-58.7294015
398,22.31698399,114.171951,-37.94646225
399,22.32584886,114.17125970000001,-66.10508358
400,22.32146212,114.1721485,-59.66849722
401,22.30793633,114.18518390000001,-39.82803729
402,22.30382376,114.16869209999999,-82.13779504
403,22.31259724,114.19101029999999,-53.546090799999995
404,22.30592574,114.1946642,-58.24719146
405,22.31424227,114.17995,-38.07095599
406,22.31853762,114.1904178,-55.83950276
407,22.31936014,114.17432099999999,-96.62044389
408,22.30418932,114.1749135,-60.37557633
409,22.30601713,114.18913400000001,-54.01529476
410,22.30373236,114.16681580000001,-71.82186753
411,22.31031248,114.1900228,-54.06189944
412,22.30556017,114.18627009999999,-87.27099366
413,22.31990848,114.17037090000001,-55.69633041
414,22.32520913,114.1889365,-61.25683366
415,22.3178065,114.18873899999998,-70.87440413
416,22.32365549,114.16790209999999,-64.47265086
417,22.3110436,114.1666183,-61.38848829999999
418,22.30839328,114.1721485,-88.49798595
419,22.3129628,114.19328159999999,-56.55524249
420,22.32237603,114.18350509999999,-59.1874963
421,22.30702242,114.1656308,-62.96953684
422,22.31734955,114.1909115,-55.14267461
423,22.31890319,114.16523570000001,-61.86254659
424,22.31753233,114.18508510000001,-43.658462899999996
425,22.30181316,114.17570359999999,-60.15730442
426,22.30126482,114.1817275,-58.18469488
427,22.31268863,114.17945619999999,-127.1597906
428,22.31177473,114.18143119999999,-63.06523138
429,22.31607008,114.1881465,-49.56109791
430,22.32091378,114.18508510000001,-98.46262518
431,22.31405949,114.1697784,-58.55961108
432,22.318811800000002,114.17817240000002,-107.39888300000001
433,22.30647408,114.189924,-52.64946536
434,22.32374688,114.17995,-59.594955000000006
435,22.30793633,114.1764936,-61.34473661
436,22.31716677,114.19061529999999,-54.63726583
437,22.31698399,114.1733335,-88.53517304
438,22.31159195,114.16790209999999,-60.85555667
439,22.30601713,114.18429509999999,-103.2289538
440,22.30016814,114.1880477,-58.41776982
441,22.30163038,114.17767859999998,-60.16341333
442,22.31387671,114.19377539999999,-57.05743503
443,22.32319854,114.1722472,-60.76493771
444,22.30135621,114.1817275,-58.10049605
445,22.31415088,114.16553200000001,-62.69976547
446,22.30619991,114.16671699999999,-62.71308144
447,22.31561313,114.17718490000001,-54.37948088
448,22.30985553,114.1828138,-76.79553372
449,22.31049526,114.188344,-62.52297246
450,22.32447801,114.17402479999998,-61.00042232
451,22.32063961,114.1816288,-66.97529102
452,22.30948997,114.17787609999999,-57.5715185
453,22.30172177,114.17985120000002,-58.82048348
454,22.3139681,114.1806412,-43.03014047
455,22.29971118,114.1829125,-59.15583492
456,22.31716677,114.1860726,-55.48006535
457,22.30693103,114.18982530000001,-51.358893200000004
458,22.3129628,114.1642482,-62.63791572
459,22.31460783,114.17353100000001,-99.51271661
460,22.30501183,114.1654332,-63.69053684
461,22.32045683,114.19298540000001,-59.24478513
462,22.31378532,114.1866652,-36.31524782
463,22.3024529,114.18873899999998,-56.076852
464,22.30382376,114.1706672,-62.05350028
465,22.32210185,114.18557890000001,-87.89965649999999
466,22.31031248,114.1822213,-52.16817291
467,22.31734955,114.17125970000001,-43.06600039
468,22.30236151,114.18508510000001,-56.45536542
469,22.32429523,114.18943020000002,-60.67539865
470,22.32054822,114.18715890000001,-56.57088983
471,22.31853762,114.1809375,-65.19694929
472,22.31698399,114.1881465,-99.28674276
473,22.30089926,114.1753086,-61.30060282
474,22.30236151,114.1724447,-62.00707132
475,22.325483300000002,114.18330759999999,-61.40019156
476,22.31844623,114.18982530000001,-55.24238455
477,22.30811911,114.16770459999998,-61.41426264
478,22.30976414,114.1765923,-79.94652253
479,22.32237603,114.1783699,-66.32658839999999
480,22.31899458,114.1804437,-65.16147764
481,22.29980257,114.1893315,-59.08194794
482,22.31981709,114.17353100000001,-123.6983541
483,22.30766216,114.16918590000002,-60.82870411
484,22.31278002,114.16612450000001,-62.61773365
485,22.30418932,114.1889365,-81.77830741
486,22.30300124,114.16928459999998,-63.54203486
487,22.30126482,114.17945619999999,-59.37473641
488,22.30016814,114.1860726,-58.21869720000001
489,22.32511774,114.17906119999999,-60.71690141
490,22.30656547,114.1848876,-103.5339297
491,22.30263568,114.18785020000001,-55.46705537
492,22.30921579,114.1709634,-61.51323294
493,22.31734955,114.1689884,-66.29593028
494,22.31451644,114.16602579999999,-65.41479717
495,22.30318402,114.1752098,-56.52767204
496,22.29925423,114.17412350000001,-63.02674151
497,22.3110436,114.17590109999999,-100.05879399999999
498,22.31725816,114.1952567,-61.59668554
499,22.31543035,114.1693834,-59.01819484
