lats,lons,RSSI
-0.036342,-0.056689,-121.52
0.017278,-0.0031657,-61.642
-0.057551,0.059942,-118.24
0.074074,0.0659,-117.52
0.013341,-0.0010689,-59.334
-0.06736,-0.049583,-115.02
0.021214,0.0043675,-63.443
-0.033306,0.023277,-116.47
0.025908,-0.017605,-66.308
0.0028458,-0.052637,-109.45
-0.029337,0.0034271,-113.51
-0.0088738,-0.00093079,-84.383
-0.045533,-0.053534,-114.61
0.0044389,3.24E-05,-49.839
-0.017988,-0.0024037,-100.26
0.037975,-0.03238,-123.9
0.02342,-0.010905,-64.687
0.02704,0.035603,-115.7
0.0034184,0.072445,-122.67
-0.0020083,0.0053229,-49.73
-0.042725,0.090969,-107.01
0.052075,-0.077097,-78.212
-0.0072958,-0.0031096,-83.711
-0.014093,-0.010111,-95.923
0.00086623,0.0011325,-38.78
0.050561,0.02177,-106.29
-0.036498,0.070478,-107.62
-0.042896,0.071726,-76.095
0.013376,-0.018708,-62.496
0.086889,-0.00014258,-134.97
-0.0262,-0.047035,-123.22
-0.0039837,-0.0053553,-59.014
0.0019798,0.021534,-88.93
-0.027547,0.017442,-116.45
-0.008909,-0.10636,-110.13
-0.0020701,0.0043757,-48.52
0.021678,0.031767,-118.45
-0.019127,0.073468,-103.86
-0.032946,0.090224,-119.27
0.0022516,0.0044914,-48.931
0.036104,-0.082893,-118.06
0.0041264,-0.0027491,-52.562
-0.02193,0.020486,-115.39
-0.0078621,0.031332,-87.915
-0.08145,-0.014441,-106.13
-0.049815,-0.029702,-114.31
-0.035055,-0.038484,-119.82
0.060649,-0.03606,-125.98
-0.01002,-0.0015259,-96.696
0.066524,0.059024,-119.88
-0.047528,0.0040685,-106.38
0.00026973,0.00055969,-31.589
-0.0029564,0.019395,-84.296
-0.014919,-0.024702,-95.118
-0.0021433,0.0037334,-47.7
0.057601,0.028537,-101.24
-0.00019009,0.0034188,-44.949
0.044895,0.003318,-104.05
0.042629,0.0097222,-112.14
0.014468,-0.027653,-87.066
-0.052106,0.013844,-73.348
-0.021892,0.018573,-114.05
0.04455,-0.094322,-98.784
0.00031385,-0.00060297,-31.828
-0.050296,0.0093439,-91.91
0.033157,0.00024668,-90.528
-0.024949,0.030006,-113.72
-0.0017356,-0.0010651,-42.413
-0.0087497,0.08271,-100.42
0.045836,0.026595,-111.9
0.067289,0.019648,-122.09
0.065677,-0.037096,-125.03
-0.022172,0.00037886,-65.922
0.013272,-0.016381,-62.884
-0.020136,-0.035336,-126.57
0.043271,-0.065102,-92.611
-0.0035168,-0.014482,-90.162
0.025486,-0.039321,-93.22
-0.0012679,-0.0010075,-40.159
0.00058965,0.0085986,-52.919
-0.05892,0.033333,-108.54
0.058458,-0.057368,-121.84
-0.079942,-0.023762,-112.36
-0.020952,0.10719,-113.42
-0.0026375,-0.076459,-116.06
-0.010223,-0.0080362,-100.77
0.0023963,-0.0068256,-56.222
-0.056701,0.055279,-107.37
-0.055021,-0.051036,-116.18
-0.0015057,-0.076078,-115.93
0.048214,-0.060127,-119.13
-0.016767,-0.0097653,-104.35
0.041736,0.078537,-117.5
0.025849,0.11327,-109.31
-0.027651,0.0348,-113.5
-0.018029,-0.017272,-111.33
-0.027619,-0.044854,-124.45
0.028337,-0.071786,-106.38
-0.0017855,-0.10361,-111.26
0.072941,0.059112,-107.38
0.0063969,0.013048,-58.09
-0.057549,-0.033451,-109.75
0.0056256,0.0060807,-53.992
-0.0016711,-0.012388,-65.958
0.00026485,0.015949,-102
0.021014,-0.055829,-115.98
0.042766,0.0094099,-113.34
-0.033849,-0.029051,-119.83
-0.0013989,-0.09703,-110.48
-0.027974,-0.051994,-121.7
0.057227,0.025069,-72.385
0.033035,0.038216,-109.26
0.0044554,0.040003,-69.538
-0.0086301,0.029221,-72.34
-0.082483,-0.039701,-117.24
-0.0079455,-0.030292,-101.15
0.068168,-0.027066,-136.52
0.011831,0.058295,-110.22
-0.022932,0.023657,-109.86
-0.031635,-0.061497,-118.5
7.20E-05,0.00083259,-33.23
-0.0023067,0.0069875,-52.951
0.0050854,0.11166,-106.53
-0.063102,-0.069651,-107.39
-0.072584,0.024307,-124.62
-0.01362,-0.10953,-110.96
0.059038,-0.021183,-133.45
-0.050437,-0.065346,-112.36
0.028158,-0.075297,-102.29
-0.005137,-0.023158,-107.4
0.037902,0.020005,-68.995
-0.070904,-0.0033171,-75.184
0.00016839,5.41E-05,-25.266
0.029399,0.054647,-70.776
-0.023612,0.041888,-94.596
-0.0047201,0.003118,-64.892
-0.026697,0.039794,-101.93
0.039704,0.086888,-94.498
-0.0529,-0.023126,-111.77
0.058489,0.043369,-73.518
-0.072947,0.056638,-125.81
-0.028978,-0.0054337,-105.95
-0.066203,0.014677,-112.52
-0.07822,0.0089777,-101.04
0.013682,0.04934,-106.78
-0.029864,-0.048879,-123.16
-0.034954,0.063715,-109.21
-0.0042676,-0.056731,-111.06
-0.00063906,-0.022271,-101.5
0.020312,-0.00096987,-62.971
-0.0065752,0.04929,-68.177
-0.00067101,-0.001623,-39.575
-0.013322,0.089461,-112.87
0.0014383,0.0072992,-53.104
0.035972,0.019754,-68.588
-0.0060449,-0.065483,-107.01
-0.042467,-0.04695,-119.17
0.033027,-0.028642,-123.3
-0.005853,-0.0058767,-60.753
0.020135,-0.021243,-64.952
-0.0053173,0.0052525,-58.303
-0.017444,-0.085544,-116.77
-0.027582,-0.019563,-118.33
0.058604,-0.003277,-124.9
0.029923,0.042382,-112.16
0.0086837,0.04502,-109.11
-0.01903,0.030286,-102.44
-0.0092647,0.00025085,-82.876
-0.031544,0.014469,-109.37
0.012216,-0.042826,-115.68
0.019713,0.052185,-110.08
0.058984,0.054814,-102.98
0.062169,0.001457,-125.67
0.036491,0.090839,-112.74
-0.036727,0.037584,-100.06
0.064184,0.057313,-103.57
-0.028008,-0.042039,-124.74
-0.0042351,-0.031688,-116.11
0.052794,0.027653,-105.78
-0.050513,0.004186,-121.45
-0.032184,-0.049332,-123.05
0.028883,0.027618,-106.18
0.010632,-0.04907,-87.512
-0.011226,-0.0068983,-99.309
0.025771,-0.0069356,-65.2
-0.00046529,-0.00063017,-33.225
-0.030029,0.10584,-120.53
-0.022329,-0.067626,-114.19
-0.075137,-0.037893,-118.41
-0.0050766,0.050702,-69.396
-0.021315,0.039193,-91.508
-0.040021,-0.040082,-119.72
-0.0057433,0.072076,-102.68
0.039017,0.031749,-77.154
-0.0032453,-0.071261,-105.24
-0.0085701,-0.011248,-91.287
-0.06514,0.028587,-125.05
0.028927,-0.06887,-98.044
0.010664,0.040187,-117.69
-0.0033734,-0.037732,-112.64
0.018453,0.022132,-93.261
0.0099761,-0.012194,-59.387
-0.028393,-0.013375,-111.67
0.054477,0.06959,-104.02
-0.020475,0.0063412,-66.534
0.0019357,0.0080022,-53.322
-0.040764,0.024088,-96.742
-0.0081511,0.0099558,-61.33
0.034212,0.016042,-68.952
-0.0051246,-0.0086595,-60.033
-0.0013518,0.087591,-120.21
0.0081006,0.040164,-100.92
0.039,0.04431,-103.55
0.058014,0.013471,-117.91
-0.029237,-0.068757,-114.59
-0.055443,-0.040498,-115.8
-0.026696,-0.0061342,-108.3
-0.00021432,-0.010388,-57.288
-0.044931,-0.047314,-118.77
0.0054279,0.031557,-64.752
0.075469,0.037614,-130.67
-0.027004,-0.00010417,-105.9
0.060058,-0.031109,-127.8
-0.029709,-0.00023911,-101.13
-0.026298,0.026523,-108.2
0.031137,0.058469,-127.19
-0.046925,-0.08987,-114.16
-0.023385,-0.0059052,-108.74
-0.035744,-0.10483,-113.95
0.066145,0.0084,-134.89
-0.00021362,0.00045915,-29.679
-0.023359,0.098466,-121.61
-0.0064013,-0.084123,-113.94
-0.048753,-0.018202,-109.96
-0.028955,0.012388,-108.62
0.028446,0.012585,-72.237
0.0043253,0.0073622,-53.785
-0.027944,-0.040944,-125
0.0082261,0.079141,-112.45
0.012027,0.067629,-73.335
0.023977,0.036615,-116.88
-0.07635,0.047489,-118.99
0.022652,-0.031377,-109.05
0.0845,0.015069,-127.26
0.0019964,-0.002476,-45.548
0.035293,0.024501,-68.775
-0.062254,0.013199,-117.45
0.055396,-0.04123,-116.02
0.042017,-0.024931,-79.456
-0.05436,-0.011826,-108.22
-0.034152,-0.078084,-125.07
-0.070982,0.016889,-115.14
0.023384,-0.026023,-66.432
0.046524,0.027366,-112.65
-0.034353,-0.092993,-114.67
0.0056174,-0.071239,-102.34
0.021609,-0.054474,-112.08
0.069986,-0.042646,-122.8
-0.010546,0.081898,-115.5
0.0095505,-0.00066781,-56.437
-0.018473,-0.055673,-115.35
0.0013812,-0.0013942,-41.651
0.03682,-0.02046,-99.895
0.0048145,0.11012,-108.02
-0.0034973,-0.0026723,-48.89
-0.055937,0.086458,-125.05
0.007697,-0.019309,-61.009
-0.025821,0.028348,-109.94
-0.0059247,0.023632,-63.022
0.006036,-0.008276,-58.419
0.037253,0.01523,-101.78
0.02253,0.014534,-75.209
0.0085089,-0.0042483,-55.985
-0.036248,0.035733,-104.93
-0.0034432,-0.028688,-100.06
-0.027698,0.020104,-119.19
0.031237,0.053168,-92.158
-0.03309,-0.049364,-122.97
-0.015444,-0.046762,-116.68
0.034587,-0.0032201,-97.385
0.00049645,0.046281,-89.681
0.024558,-0.0079204,-64.853
-0.014585,0.0094697,-66.461
-0.0070093,0.012234,-63.049
-3.72E-05,0.0019071,-39.98
0.0035892,0.091445,-114.96
-0.045148,-0.0066011,-104.42
0.032923,0.075722,-73.051
-0.050871,-0.061867,-113.9
-0.022753,0.01109,-103.32
-0.015261,0.011334,-61.625
-0.0023648,-0.0071142,-57.643
0.038179,-0.0032637,-96.087
-0.061665,0.018361,-131.8
0.076808,0.057838,-115.48
0.04903,-0.010191,-122.39
0.00012135,0.005324,-48.743
0.031418,-0.056649,-79.659
0.0041572,0.03338,-65.151
-0.038585,0.040283,-95.525
0.038278,0.015083,-99.671
-0.0081068,0.009107,-61.948
0.011801,0.043363,-117.38
0.067833,0.015423,-125.52
0.023182,0.10722,-98.324
-0.062295,0.00052433,-100.36
-0.082682,-0.037788,-115.35
-0.0055417,0.013385,-67.919
-0.031481,0.066043,-114.96
-0.032695,0.016071,-117.79
-0.00010249,0.068376,-111.89
-0.016938,0.0075611,-68.184
0.031773,-0.021195,-68.959
0.0048141,0.040858,-69.828
-0.031872,-0.0046664,-102.16
0.0057084,-0.044701,-91.784
0.0064824,-0.010953,-57.329
-0.034728,0.038829,-107.47
0.025952,0.092964,-125.75
0.020496,-0.031261,-66.604
0.034874,0.038117,-105.82
0.0030049,0.013764,-73.362
-0.049019,-0.022444,-112.87
-0.02397,0.053626,-104.9
0.021348,-0.032152,-66.896
0.07757,0.0045481,-119.97
-0.017051,0.034893,-66.612
-0.039235,-0.016485,-110.89
-0.013056,0.022941,-90.298
-0.022269,0.08877,-93.54
-0.0095246,0.030643,-69.449
-0.00095321,0.063821,-111.15
0.028812,-0.05153,-81.12
-0.066301,-0.056878,-112.58
-0.075618,0.050384,-109.62
-0.0030463,-0.0042571,-49.64
-0.083807,-0.03637,-113.65
0.0037436,-0.076723,-105.06
-0.00036168,-0.008818,-55.492
-0.018719,0.0047792,-69.827
0.0081446,0.042356,-105.01
-0.022358,0.042149,-96.557
-0.067748,-0.010366,-111.89
-0.054766,-0.083087,-117.31
-0.056604,0.0024933,-111.01
0.083959,-0.025008,-126.36
0.06536,0.024949,-125.98
-0.038656,-0.036864,-119.92
-0.033367,0.092952,-116.84
-0.069115,0.033323,-108.41
0.0095942,-0.0094803,-58.318
0.067864,-0.011714,-128.79
-0.055477,-0.0025353,-101.69
-0.035248,-0.0081609,-107.98
-0.059276,0.063505,-114.77
-0.0016826,0.0040661,-47.581
0.0085904,-0.001394,-55.574
-0.078907,-0.043625,-110.89
-0.024051,-0.0355,-126.98
0.020803,0.058306,-70.403
0.075255,0.041523,-131.61
0.026266,-0.021182,-66.516
0.055367,-0.030235,-134.2
0.03144,-0.077594,-90.953
0.010505,0.023103,-62.853
-0.018351,-0.062798,-112.41
-0.035578,-0.027371,-119.26
0.036372,0.055599,-106.41
0.044818,-0.02654,-73.412
-0.0056112,0.062564,-70.171
-0.016906,0.026208,-103.63
0.011266,0.10581,-102.23
-0.063775,0.074307,-112.57
0.072468,0.0030866,-127.61
0.035314,-0.10779,-91.561
0.035438,0.042064,-108.85
0.0099144,0.0029437,-56.95
-0.057773,0.012224,-125.47
0.0089408,0.019816,-61.504
0.04515,-0.084502,-74.532
-0.045484,-0.096683,-117.3
0.008783,0.0041478,-56.198
-0.025185,-0.011818,-110.96
-0.039629,-0.080994,-127.63
0.0088628,-0.052362,-95.141
0.044225,0.0033288,-105.84
0.0013831,-0.0030633,-45.333
-0.051073,0.0089341,-106.35
0.011338,0.06791,-87.58
-0.041721,-0.070317,-120.82
0.003299,0.0081776,-53.591
0.035892,-0.082546,-116.52
-0.0015856,0.023429,-68.204
-0.039883,0.035471,-99.311
0.026872,0.10638,-108.02
-0.087795,-0.016857,-106.55
0.057986,0.089056,-128.82
0.002514,-0.036902,-109
-0.049815,0.062087,-106.86
0.0019442,0.024954,-80.731
-0.070318,0.043894,-95.296
-0.057826,0.01688,-136.03
0.0086226,0.004305,-56.093
-0.027179,0.060232,-106.77
-0.079236,-0.04735,-112.35
-0.049021,0.078428,-117.2
-0.065894,-0.021148,-113.03
0.0059929,-0.085108,-101.4
-0.019216,0.01497,-63.833
0.0019389,0.0040884,-47.978
0.006628,0.055475,-70.636
0.009061,-0.007322,-57.294
0.0011929,-0.019586,-101.72
0.037298,0.0078739,-96.901
-0.020189,-0.076231,-113.4
-0.079455,-0.049545,-111.94
-0.021652,0.017292,-113.12
-0.029083,0.051247,-96.881
0.031983,-0.10463,-77.075
0.0088362,-0.016371,-62.023
0.026079,-0.08929,-92.277
0.0086176,-0.0045821,-56.163
0.025999,-0.10157,-95.314
-0.010421,0.061906,-107.66
0.020532,-0.11518,-131.5
0.0017122,-0.091909,-108.57
0.0087678,0.087067,-102.75
0.00021872,0.0001122,-26.648
-0.011044,0.020049,-95.695
0.015006,-0.024309,-66.585
0.0043009,0.0077915,-53.968
0.053573,-0.052461,-131.13
0.066651,0.04346,-114.62
0.030881,0.00023857,-66.603
-0.0094816,-0.010471,-92.947
-0.0090877,0.080017,-102.36
-0.035706,0.088636,-130.31
0.020093,0.077294,-74.306
-0.0071739,0.013907,-60.187
0.031676,0.016965,-73.975
-0.0028297,0.08239,-94.938
0.041141,-0.029024,-109.09
0.087085,0.016747,-121.89
-0.0083391,0.030534,-78.771
-0.072335,0.039279,-77.68
-0.015364,0.04041,-108.12
-0.012048,-0.0032658,-97.136
-0.005116,0.0072966,-55.033
-0.049823,0.059388,-104.72
0.026124,-0.028281,-115
0.02585,0.03033,-114.51
-0.025523,0.01261,-114.13
-0.024046,-0.015013,-117.04
0.0097639,-0.028705,-119.08
-0.013597,0.05326,-69.2
-0.02683,0.11446,-136.25
0.0069333,0.045879,-110.73
0.083683,-0.018796,-134.83
0.0062022,0.018495,-60.989
-0.073653,0.052224,-118.84
0.041132,-0.072986,-77.032
-0.03761,-0.090844,-117.45
0.045085,-0.040639,-120.11
-0.0017372,0.012841,-84.802
-0.02478,-0.04408,-123.65
-0.051161,-0.039341,-114.74
-0.0039169,0.0045704,-58.506
0.0009203,-0.0022663,-42.486
0.0116,0.031561,-70.213
-0.06056,0.078178,-103.43
-0.04346,-0.021284,-113.04
-0.066083,0.057769,-128.29
-0.030417,-0.02054,-117.61
-0.075866,-0.032293,-117.14
-0.029377,0.051459,-97.911
-0.041906,-0.092508,-116.69
0.0082293,-0.0056871,-57.003
-0.00061688,0.025769,-85.122
0.060865,0.022513,-72.801
0.031658,-0.0099267,-67.052
-0.00010879,8.46E-05,-23.58
-0.034282,0.0059255,-103.02
0.027414,0.011899,-74.025
-0.035222,0.0044285,-95.665
-0.01085,-0.016444,-91.496
-0.0041921,0.024818,-63.771
-0.0012383,-0.072171,-112.06
0.0071329,-0.071643,-106.98
-0.0079539,-0.018001,-93.491
-0.01073,0.11249,-110.89
0.0041069,-0.0039867,-53.642
0.018098,-0.0016948,-61.986
-0.024478,-0.05217,-120.12
-0.068249,-0.0026736,-77.081
0.0064707,0.015456,-59.185
0.059225,-0.080105,-103.23
0.019727,0.043841,-108.77
0.0046223,-0.0028528,-53.207
0.017562,-0.078484,-115.17
0.021338,0.018041,-73.884
0.025772,0.088256,-111.75
0.0294,-0.11017,-106.49
0.060381,-0.018413,-137.8
0.042558,0.019038,-69.836
-0.00054872,-0.012018,-62.526
0.0031592,0.034728,-65.421
-0.042393,0.031537,-119.86
0.00096983,0.00042254,-37.372
0.011325,-0.0308,-118.4
-0.052722,-0.0075966,-104.07
-0.0025928,-0.020623,-102.79
0.015185,-0.0025023,-60.507
-0.060443,0.0091876,-96.647
-0.014473,0.06642,-117.99
0.033433,0.049586,-111.15
0.01355,0.11622,-100.44
0.026589,-0.067454,-101.63
0.011488,0.036284,-66.679
0.033257,0.044649,-111.68
0.042672,0.08799,-123.75
0.088874,0.01314,-123.88
0.073177,0.024642,-131.65
-0.019886,-0.032568,-122.38
0.041466,-0.071881,-79.662
-0.08358,-0.016642,-108.71
-0.014467,0.078825,-108.69
-0.043276,7.98E-05,-108.4
0.012219,0.030629,-67.247
-0.039485,0.048824,-116.16
0.022972,-0.026628,-66.423
-0.082558,0.033916,-101.49
-0.038722,0.012175,-103.82
0.075456,-0.05729,-105.42
-0.0188,0.078192,-105.19
-0.055932,0.040608,-95.597
-0.062461,-0.080097,-118.54
0.081076,-0.032355,-123.1
-0.050291,-0.075134,-115.46
-0.0010076,0.018826,-98.202
0.062029,-0.05629,-121.67
0.041653,0.0036718,-103.96
6.70E-05,0.036318,-70.229
-0.025394,0.05355,-104.98
-0.053722,-0.070291,-110.52
-0.047235,0.014783,-73.05
-0.023366,-0.00025472,-88.882
-0.021339,-0.031938,-121.2
0.015345,0.0092286,-67.733
-0.026238,0.023643,-115.71
-0.016674,-0.0048903,-100.64
-0.061298,-0.058735,-112.94
-0.022487,-0.035447,-126.02
-0.00060869,0.0008105,-35.643
-0.026798,0.009951,-117.51
-0.074281,-0.01626,-112.41
0.01367,-0.028791,-100.58
-0.001036,0.094992,-111.52
-0.033546,-0.046015,-123.32
0.011034,-0.011301,-59.639
0.043079,0.026218,-104.03
0.022986,-0.014846,-64.93
0.06425,-0.0030646,-129.81
-0.023894,0.083215,-95.232
-0.025202,0.042737,-92.655
-0.0012281,0.022076,-86.572
-0.0035862,0.01575,-80.154
-0.017432,0.023329,-113.24
0.048693,0.040521,-83.915
0.057756,0.05931,-94.825
-0.048549,-0.047777,-118.36
-0.02496,0.0086808,-116.08
0.0056213,0.015564,-64.582
0.022099,0.0010296,-63.702
0.004183,0.083944,-129.95
0.0064136,0.00095514,-53.049
0.044825,-0.0018506,-73.084
-0.04648,0.10202,-104.23
0.060175,-0.074145,-114.87
0.012245,0.067966,-91.078
-0.05598,-0.054339,-114.92
-0.061404,0.03674,-117.39
0.031408,0.073144,-99.584
0.0043903,0.082147,-109.09
0.018985,-0.022814,-64.904
0.027267,-0.060412,-93.146
0.028024,-0.065043,-93.333
0.016702,-0.09642,-120.68
0.00030476,-0.0018997,-39.981
-0.0057445,-0.024877,-105.09
-0.01812,-0.11756,-110.36
-0.0035514,-0.099259,-111.09
-0.055763,0.014905,-131.2
0.059423,-0.020629,-135.01
-0.022679,-0.093332,-113.97
-0.011371,-0.030325,-98.228
0.05731,0.023119,-72.335
-0.00089701,-0.0033529,-45.229
0.047718,0.014809,-72.164
-0.01446,-0.06126,-111.02
0.033332,0.096181,-110.2
-0.01297,0.014587,-61.35
0.080921,0.029317,-126.19
0.087582,0.008484,-133.29
0.02031,-0.029467,-66.287
0.054553,-0.017657,-112.31
-0.047399,0.00021049,-113.26
0.037473,-0.023444,-116.96
0.020141,0.034059,-114.93
-0.028211,0.014034,-111.34
0.0074813,-0.00013085,-54.321
-0.00086133,-0.047454,-106.32
0.0053334,0.028197,-64.657
-0.030766,-0.041999,-124.05
0.040907,-0.064751,-88.675
0.011527,-0.0059767,-58.65
0.064666,-0.049593,-119.91
-0.034854,0.10274,-114.97
0.014889,-0.098758,-104.54
1.95E-05,0.058966,-109.57
-0.058649,-0.012149,-106.79
0.024233,-0.044807,-91.955
0.0054017,0.050359,-75.379
-0.0023484,-0.0027033,-46.592
0.031,-0.10466,-76.001
-0.0021269,-0.0044217,-48.631
-0.02891,-0.042675,-124.43
0.0098674,-0.044973,-88.233
0.014579,0.061887,-112.96
-0.088145,-0.022939,-113.02
-0.081004,-0.0068175,-75.094
0.00074727,-0.0014826,-39.338
0.022283,0.090027,-126.09
-0.014006,0.055873,-70.794
-0.02444,0.034036,-111.6
-0.065386,0.046865,-117.25
0.02494,-0.10087,-105.32
-0.059597,0.090705,-127.78
-0.01399,0.014426,-61.715
-0.062636,-0.063324,-110.81
-0.0011782,-0.037353,-111.6
0.017002,0.044418,-116.83
0.055853,-0.064477,-120.87
0.032884,0.00531,-101.52
-0.029506,0.033064,-106.85
-0.0061326,-0.0073658,-62.168
-0.059623,-0.0094257,-103.52
0.054708,0.049395,-96.972
-0.008417,0.034757,-85.551
0.017801,-0.033322,-66.463
-0.042537,-0.068252,-111.23
-0.084543,0.035896,-101.87
-0.057886,-0.033041,-109.15
2.46E-06,0.010935,-54.985
-0.00070689,-0.057229,-111.2
-0.0051557,0.076933,-104.15
0.0020781,0.063808,-120.2
0.0032329,0.016621,-81.152
0.014992,0.026679,-105.36
-0.053704,-0.095487,-118.8
0.02046,0.092652,-124.17
0.039569,-0.10015,-77.759
0.024651,-0.026153,-66.727
-0.0178,-0.0082087,-104.4
0.046407,-0.053955,-121.35
0.028521,-0.019521,-67.018
-0.035401,-0.023444,-116.98
-0.040828,-0.095661,-116.75
0.074832,0.0060824,-123.92
0.02491,-0.033635,-109.87
0.063357,0.025067,-115.23
0.026101,-0.0019189,-65.155
-0.021512,0.020384,-115.33
0.011812,-0.032368,-115.75
-0.0018633,-0.0016665,-43.792
-0.016114,-0.10943,-111.03
-0.023782,0.076939,-122.63
0.01824,-0.014261,-63.282
0.0343,-0.038835,-127.98
-0.071081,-0.0021153,-74.825
-0.025802,0.030328,-112.09
0.0027152,0.026324,-67.994
-0.052693,0.051392,-91.5
-0.064996,0.033251,-118.71
-0.016559,-0.081248,-121.14
0.022523,-0.068944,-99.461
-0.04114,-0.074096,-118.18
0.039577,-0.031713,-122.6
-0.029163,0.0070334,-115.99
6.90E-05,0.00013417,-24.561
0.015525,-0.067425,-72.802
-0.01541,0.0015668,-64.617
-0.012459,-0.016666,-94.514
0.00012669,0.018277,-103.47
0.0048948,0.061102,-114.26
0.00041872,-0.0020369,-40.715
0.041702,0.010189,-99.572
0.0029953,-0.0038717,-49.217
0.014355,-0.050162,-105.95
0.005474,0.01846,-65.266
0.038797,-0.045716,-126.58
0.051424,-0.071237,-101.93
0.0072806,-0.0032838,-54.609
-0.010273,0.024666,-78.598
0.0031383,-0.029616,-112.79
0.028671,0.018133,-87.304
0.035195,-0.014496,-88.703
-0.009025,0.0066374,-60.497
-0.024753,-0.036476,-125.58
-0.052048,-0.042422,-116.02
-0.032571,-0.04917,-123.12
0.032037,-0.003073,-107.92
-0.042728,0.055943,-108.31
0.0020583,0.08248,-110.69
0.0088624,-0.010599,-58.278
-0.021596,-0.044759,-121.41
-0.03834,0.10142,-117.64
0.013375,-0.066949,-75.897
0.023814,-0.062445,-107.88
-0.056863,-0.052227,-115.39
-0.02212,0.0026814,-67.982
0.042817,-0.061413,-101.78
0.007547,-0.034374,-100.26
-0.040316,-0.042915,-119.59
-0.056841,-0.0071828,-101.75
-0.026732,-0.032329,-121.99
-0.021905,0.0062173,-65.788
0.018085,0.1111,-90.789
0.023906,0.044,-104.31
0.012399,0.062461,-115.79
0.048304,0.04118,-81.822
-0.051718,0.041321,-94.319
-0.014403,-0.04969,-115.28
0.013727,0.0099004,-77.401
-0.023426,0.078236,-121.46
-0.021777,-0.1085,-106.04
-0.029181,0.021763,-118.41
0.052366,-0.031964,-132.9
0.079541,0.011724,-126.15
-0.041471,-0.017433,-111.09
-0.0070226,-0.075981,-125.08
0.040746,-0.01274,-95.617
0.0016985,0.013075,-82.277
0.008334,0.0078882,-56.968
-0.0094834,0.0027746,-60.776
-0.004712,-0.053817,-112.38
0.042144,-0.098983,-75.322
0.035931,0.05986,-99.239
-0.061458,-0.076564,-121.27
0.0040417,0.0053471,-52.592
-0.013396,-0.032625,-114.96
0.078283,0.046254,-123.41
2.98E-05,-0.0012596,-36.208
0.01297,-0.010438,-60.391
0.065442,0.02462,-126.41
0.046022,0.080104,-125.49
0.0448,0.041959,-89.565
-0.033279,0.044036,-110.29
-0.083696,-0.018357,-110.95
0.001501,0.090103,-123.56
-0.058561,0.031558,-115.87
0.066949,0.002493,-132.73
-0.051621,0.080045,-125.53
-0.073417,0.062293,-126.57
0.069582,-0.073593,-119.18
0.075769,-0.044573,-112.72
0.021012,0.019526,-88.131
0.0034008,-0.0054475,-53.044
0.069399,-0.034112,-130.59
-0.014557,0.0094375,-66.486
0.0030862,-0.00079282,-46.879
-0.055744,0.055768,-104.38
0.045766,0.022168,-101.26
0.023559,-0.024717,-66.297
0.042828,-0.039901,-120.62
-0.039381,-0.089165,-117.26
0.015681,-0.075193,-116.11
0.0090386,0.049604,-97.928
0.033604,-0.048418,-110.5
-0.0047208,-0.021225,-104
0.0088363,0.026131,-63.354
0.017982,0.0057213,-63.796
-0.023133,0.0043291,-70.043
-0.061935,-0.078183,-120.41
-0.053815,0.028109,-126.97
0.010037,0.099905,-109.85
0.0025803,0.047143,-87.477
0.0089948,-0.016477,-62.787
0.064438,0.02257,-119.16
-0.041186,-0.090282,-115.62
-0.028693,0.019063,-116.88
-0.016082,-0.00012621,-86.051
-0.038589,0.10928,-118.06
-0.01325,-0.11521,-108
-0.0033731,-0.01841,-100.61
-0.072513,-0.056024,-115.71
-0.027626,0.035621,-111.82
0.018224,0.011348,-69.517
-0.011644,-0.0052123,-99.182
0.021696,0.011851,-74.145
0.046551,0.020545,-70.602
-0.0073291,0.0013128,-79.489
-0.010045,-0.071436,-107.1
7.77E-05,0.0035472,-45.249
-0.011325,0.053142,-69.038
-0.020839,0.028984,-113.71
-0.061016,0.079674,-102.43
0.0010231,-0.036829,-110.49
-0.007478,-0.051071,-110.04
0.011968,0.078745,-73.819
-0.034272,4.56E-05,-90.058
-0.012229,0.0008683,-80.113
-0.0043558,-0.010166,-62.563
0.019992,-0.025428,-65.576
0.0037228,-0.10006,-105.78
-0.0095877,-0.075147,-130.06
0.005864,-0.023753,-67.182
0.068761,0.074657,-114.7
-0.032245,-0.030525,-120.44
-0.066854,-0.046242,-112.8
-0.04849,-9.76E-05,-114.9
0.0021216,-0.0010517,-44.032
-0.00057829,0.00027787,-32.794
0.067239,-0.029549,-132.25
0.039775,-0.0082066,-111.78
0.025752,-0.0045081,-65.098
-0.077349,0.0088751,-100.87
0.053622,-0.033354,-134.21
0.020031,-0.021566,-64.974
-0.051729,-0.03534,-114.35
0.0049583,0.031343,-64.484
0.012718,0.012491,-62.372
0.015687,-0.039495,-99.015
0.047034,0.015112,-71.964
-0.083147,0.0071144,-121.52
-0.05279,-0.056543,-115.03
-0.011234,0.0095898,-64.391
0.00025062,9.20E-05,-27.19
0.004315,-0.0143,-86.492
-0.081941,-0.012483,-102.03
0.036973,0.064691,-95.62
0.0034927,-0.013006,-64.286
0.005123,-0.11656,-103.27
-0.010088,-0.0049655,-96.929
-0.018652,0.054288,-76.187
0.026892,0.02467,-106.39
0.013737,0.054057,-86.742
-0.0033356,-0.0055443,-58.133
0.029649,0.00178,-66.258
-0.0085208,-0.030025,-100.13
-0.019921,-0.012982,-113.43
